Text,Date,Favorites,Retweets,Tweet ID
The presidency doesn’t change who you are—it reveals who you are. And we’ve seen all we need to of Donald Trump.,2016-11-05 02:56:24,2682,1245,794652036650434560
It’s on all of us to pay it forward—to make sure every kid in every zip code can get ahead.http://hrc.io/2fkFebu ,2016-11-05 02:53:33,1519,713,794651321639010304
"“I believe that we should have a confident, optimistic, inclusive vision of where we’re going and how we’re going to get there.” —Hillary",2016-11-05 02:50:49,1917,846,794650633324425217
Join Hillary live in Detroit just 4 days from Election Day: http://abcn.ws/29RYYD2 http://hillaryclinton.com/makeaplan ,2016-11-05 02:35:26,3850,1296,794646761453264896
"First lady of Arkansas
First lady of the United States
Senator
Secretary of state
President? That's up to you:
http://hillaryclinton.com/makeaplan pic.twitter.com/q5TxK9JzFJ",2016-11-05 02:15:13,15216,4873,794641672613335045
"""I sorta get away with things like that."" —Donald Trump, on bursting into Miss Universe pageant dressing roomspic.twitter.com/dwRPlqMhEL",2016-11-05 01:38:21,17196,10152,794632397568385024
"""You are the change makers, the path breakers, and the ground shakers. You are proof that Black Girl Magic is real."" —Hillarypic.twitter.com/oCy4gaTHqX",2016-11-05 01:16:35,13396,5989,794626920273104896
We can’t.https://twitter.com/CandaceSmith_/status/794588181207257088 …,2016-11-04 23:54:17,44238,17107,794606208233652224
"We're on track to having the biggest voter turnout in American history.

Be a part of it and make a plan to vote:http://hillaryclinton.com/makeaplan ",2016-11-04 23:32:05,2238,904,794600621194313728
"We’re going to make public colleges and universities tuition-free for families making less than $125,000 a year.http://hillaryclinton.com/calculator ",2016-11-04 23:28:35,2525,1028,794599739841019905
"""Don’t you think it’s finally time to guarantee equal pay for women?” —Hillary in Pittsburghhttp://hrc.io/2fD8tdt ",2016-11-04 23:26:51,1437,738,794599302953832448
"“I will do everything I can to get incomes rising again for hardworking people…you deserve to be part of a growing, thriving middle class.”",2016-11-04 23:23:52,1648,751,794598551246569472
"Trump wants to give the biggest tax breaks in history to the super-wealthy and raise taxes on the middle class.

We can't afford that.",2016-11-04 23:21:17,1843,946,794597904409366528
Think about what it would mean to entrust the nuclear codes to someone who lashes out at anyone who challenges him.,2016-11-04 23:18:09,1854,986,794597111874654213
"""If you elect me on Tuesday, that’s the kind of president I will be: listening, working, finding common ground.” http://hillaryclinton.com/makeaplan ",2016-11-04 23:11:35,1531,730,794595460535160832
"With just 4 days left, join Hillary and @MCuban as they get out the vote in Pittsburgh: http://cs.pn/2fpm7vT 
http://hillaryclinton.com/makeaplan ",2016-11-04 22:47:53,5126,1734,794589497879044096
"The decision we make in four days will affect our country for decades. http://hillaryclinton.com/makeaplan 

RT this if you agree:pic.twitter.com/YmyGTtDiXu",2016-11-04 21:33:37,6825,4576,794570805262815232
"Will Ferrell: comedian, actor, just your average millennial.pic.twitter.com/ExfbQX3AS1",2016-11-04 20:47:47,35065,16605,794559273833377792
Progress is on the ballot: http://hillaryclinton.com/makeaplan https://twitter.com/kylegriffin1/status/794528431669121024 …,2016-11-04 20:20:04,3370,1350,794552299041525760
"""Stand up and reject cynicism.  Stand up and reject fear.  

Choose hope.
Choose hope.
Choose hope.
Choose hope.
Choose hope."" —@POTUSpic.twitter.com/haMbCOHlDQ",2016-11-04 19:57:40,19662,7523,794546659120283648
Make sure Trump isn't rewarded for running the most divisive campaign in history: http://hillaryclinton.com/makeaplan http://hrc.io/2fjvAsl ,2016-11-04 18:42:03,4835,1946,794527630787837952
"""I'm also honored to have the greatest temperament that anybody has."" —Donald Trump

About that:pic.twitter.com/C3L5emZ7Jc",2016-11-04 08:32:45,14452,8529,794374296126619648
Imagine a president who said all of these things.pic.twitter.com/WeuAFe484I,2016-11-04 07:58:14,10706,6587,794365611199471616
The Central Park Five were exonerated. What does it say about Trump that he thinks they should still be in prison?pic.twitter.com/Karh69ueM8,2016-11-04 07:08:58,15074,7270,794353211918327808
"More than 31 million Americans have already voted.

Be a part of this: http://hillaryclinton.com/makeaplan ",2016-11-04 06:51:16,2701,954,794348757496250368
"This election isn’t just about who Trump is—it’s about who WE are.

Are you ready to vote?http://hillaryclinton.com/makeaplan ",2016-11-04 06:48:16,2835,943,794347999971393545
"Get out and vote.
Get everybody you know to vote.

This is one of the most consequential elections in our lifetimes. http://hillaryclinton.com/makeaplan ",2016-11-04 06:45:16,1598,825,794347246418624512
"""We know that America is big-hearted, not small-minded. We want to lift people up, not tear each other down.” —Hillary",2016-11-04 06:36:06,3096,1249,794344938846715904
"""Are we going to build a better, stronger America—or are we going to fear each other, and fear our future?"" —Hillary",2016-11-04 06:33:56,2634,1073,794344396430934016
"""Come January 20, America will have a new president. ... The question is, what kind of change are we going to see?"" —Hillary",2016-11-04 06:32:09,1730,680,794343943605469187
"“If you elect me next Tuesday, that is the kind of president I will be.” http://hillaryclinton.com/makeaplan https://twitter.com/HillaryClinton/status/794342914247770112 …",2016-11-04 06:29:57,6974,2214,794343391597391872
"""Everything I’ve done started by listening to people…working to bring people together, to find common ground.” —Hillary in North Carolina",2016-11-04 06:28:03,3340,1109,794342914247770112
"Join Hillary on the trail in North Carolina with @BernieSanders and @Pharrell. http://hrc.io/2eju05i 
http://hillaryclinton.com/makeaplan ",2016-11-04 05:33:17,3739,1181,794329131894837248
.@FLOTUS is with her. Are you? http://hrc.io/2fh4WOf pic.twitter.com/F05u8pq2rP,2016-11-04 02:13:33,8134,2304,794278866181357572
"""I don’t believe we’re at our best when we stoke fear about each other.” —Hillary

Make a plan to vote if you agree: http://hillaryclinton.com/makeaplan ",2016-11-04 01:54:56,2206,752,794274180673978368
"We are all safer when everyone has respect for the law, and everyone is respected by the law.",2016-11-04 01:44:53,3650,1425,794271653635227653
"Across America, people are rejecting Trump’s dark vision for one that is hopeful and inclusive and unifying.pic.twitter.com/GFY6lceUFV",2016-11-04 01:41:20,2927,1330,794270760500133888
Donald—his father Fred—and their entire company were sued by @TheJusticeDept for discriminating against African Americans and Latinos.,2016-11-04 01:37:10,2219,1318,794269711437594631
"""I truly believe that you deserve a candidate you can vote for, not just someone to vote against.” —Hillaryhttp://hrc.io/2fzIp3a ",2016-11-04 01:32:35,1670,732,794268555835539459
"With just 5 days until Election Day, watch Hillary speak live in North Carolina: http://abcn.ws/2fm5uBa 
http://hillaryclinton.com/makeaplan ",2016-11-04 01:17:25,4222,1370,794264742265290752
"""I was denied an apartment in the Trump buildings based on the color of my skin.""

This is Mae Wiggins's story:pic.twitter.com/lQvZr6qWow",2016-11-04 01:04:37,13397,8861,794261519638921218
Don’t miss out! Join them: http://hillaryclinton.com/makeaplan https://twitter.com/RobbyMook/status/794233298780323840 …,2016-11-03 23:28:08,2892,976,794237239014359040
https://twitter.com/MrDanZak/status/794221254354075652 …,2016-11-03 23:00:31,32986,14131,794230287655956480
"Trump has built his campaign on demonizing Latinos and immigrants.

Latino voters have the power to stop him. Vote: http://hillaryclinton.com/makeaplan pic.twitter.com/N2InyT8tyy",2016-11-03 22:31:15,8910,5430,794222921774313472
RT this if you think kids and families deserve a champion in the White House. http://hillaryclinton.com/makeaplan pic.twitter.com/Y3JMRytqJk,2016-11-03 20:32:12,6244,4205,794192962293006336
Donald Trump just got one of his only newspaper endorsements of this election...from the Ku Klux Klan.http://hrc.io/2fg0z6a ,2016-11-03 20:07:29,11167,7045,794186742916153345
"""The reporter and I have the same condition. When Mr. Trump made fun of him, that hurt my feelings.""pic.twitter.com/pyRWafS9Bz",2016-11-03 19:34:25,11519,7096,794178422390030336
"""I'm casting my vote early for Hillary Clinton, and I urge you to vote early for Hillary, too."" —@FLOTUSpic.twitter.com/CDlNpyZ6sd",2016-11-03 17:53:38,22579,9155,794153057949020160
"They did it! 108 years later and the drought is finally over. Way to make history, @Cubs. #FlyTheW -H",2016-11-03 10:36:09,59759,14800,794042961994596353
"""More than 31 million people have already voted early."" —Hillary

Join them →http://hillaryclinton.com/makeaplan ",2016-11-03 09:25:58,2445,853,794025298291552256
"""About half of the people he wants to deport—they’ve paid more taxes than Donald Trump has paid.” —Hillary in Arizona",2016-11-03 09:20:32,6009,2523,794023931317460992
"We know that America is big-hearted, not small-minded. We want to lift people up, not tear each other down.pic.twitter.com/jsBEPAXKqG",2016-11-03 09:13:51,4422,1853,794022252182470656
"""Even if you’re not for me, I promise, I will be for you as your president.” —Hillary in Arizona",2016-11-03 09:10:03,4218,1472,794021296363421697
"Last week, Sheriff Joe Arpaio was charged with contempt of court for racially profiling Latinos.

Donald Trump supports him.",2016-11-03 09:06:33,3290,1852,794020414662070273
"6 days until the most important election of our lifetimes. http://hillaryclinton.com/makeaplan 

Join Hillary live in Arizona → http://hrc.io/2fgGbC9 ",2016-11-03 08:48:01,5752,1772,794015750902128640
The perpetrators who set the Hopewell M.B. Church in MS on fire must be brought to justice. This kind of hate has no place in America. -H,2016-11-03 08:15:31,18280,6312,794007571585781760
Sign up for the chance to join Hillary on Election Night in NYC—and bring a guest! We'll take care of the details: http://hrc.io/2fFWeMr ,2016-11-03 06:44:41,3425,951,793984712268255233
"""I know it seems a little odd for someone running for president to say we need more love and kindness in America.""pic.twitter.com/uvd1pk6nhB",2016-11-03 05:55:11,17114,7039,793972253394354176
"Barack. Michelle. Joe. You?

Make a plan to vote:http://hrc.io/2eWeOyW ",2016-11-03 05:15:40,5952,1931,793962308871614465
"“I will do my best to bring people together, not pull them apart...let’s make sure we win on Tuesday and prove that love trumps hate.”",2016-11-03 04:44:35,5156,1990,793954487702528000
"""Girls would grow up with a president who...brags about doing things to them without their consent."" —Hillary on Donald Trump",2016-11-03 04:37:55,5169,2260,793952809423171585
"Imagine that it’s January 20, 2017. Ask yourself, what will life be like for you under President Trump?

→ http://hillaryclinton.com/makeaplan ",2016-11-03 04:28:18,1594,736,793950388810563584
“I will be a president who seeks to find common ground while standing my ground.” —Hillary,2016-11-03 04:26:32,2375,953,793949946290569216
"""Everyone is safer when the police respect the people they protect and when the people respect the police who serve them.” —Hillary",2016-11-03 04:24:24,1920,806,793949406634582016
"Hillary is in Las Vegas, just 6 days from Election Day. Tune in to watch her live: http://abcn.ws/1eC6FpC ",2016-11-03 04:19:04,4347,1178,793948064591609856
"Trump ""doesn’t look at us as full human beings, with our dreams and our purposes, our own capabilities.”http://hrc.io/2eVYC0G ",2016-11-03 03:01:21,6626,2725,793928508644925440
"""I've been bullied for being Muslim. ... It hurts, you know.""

This is the Trump Effect:pic.twitter.com/PNmSX0ofOE",2016-11-03 02:19:05,18912,14490,793917872162631680
"""Our democracy is on the ballot right now—and Hillary gives us a chance to advance our democracy.” —@POTUS

Go vote:http://hillaryclinton.com/makeaplan ",2016-11-03 02:02:42,2349,894,793913748155199488
"""America depends on you. You! All of you.” —@POTUS

Make your plan to go vote: http://hillaryclinton.com/makeaplan pic.twitter.com/pbjuFyT8LY",2016-11-03 01:46:17,3334,1228,793909617113849856
"""She believes we can summon what’s best in each of us and make this country better for all of us.” —@POTUS on Hillary",2016-11-03 01:41:42,1912,776,793908465211174912
"""You have a candidate who is worthy of your vote—who is smart, who is steady, who is tested.” —@POTUS on Hillary http://hillaryclinton.com/makeaplan ",2016-11-03 01:35:45,1798,753,793906964468228096
